timestamp,totalmarketcap
1476989220000,12483200000
1477075620000,12570700000
1477162020000,12930900000
1477248420000,12909800000
1477334820000,12894500000
1477421220000,12903200000
1477507620000,13235900000
1477594020000,13286900000
1477680420000,13298900000
1477766820000,13579400000
1477853220000,13571100000
1477939620000,13565400000
1478026020000,13871900000
1478112420000,13848200000
1478198820000,13255400000
1478285220000,13296700000
1478371620000,13522800000
1478458020000,13545100000
1478544420000,13510800000
1478630820000,13623900000
1478717220000,13839400000
1478803620000,13643600000
1478890020000,13672900000
1478976420000,13469300000
1479062820000,13429400000
1479149220000,13411800000
1479235620000,13675100000
1479322020000,14011600000
1479408420000,14093300000
1479494820000,14084900000
1479581220000,14160300000
1479667620000,13631200000
1479754020000,13966000000
1479840420000,14207900000
1479926820000,14011000000
1480013220000,13883100000
1480099620000,13923100000
1480186020000,13851000000
1480272420000,13862700000
1480358820000,13825500000
1480445220000,13772700000
1480531620000,13972800000
1480618020000,14156600000
1480704420000,14373200000
1480790820000,14304500000
1480877220000,14262000000
1480963620000,14013800000
1481050020000,14078200000
1481136420000,14370300000
1481222820000,14413900000
1481309220000,14436100000
1481395620000,14462100000
1481482020000,14334200000
1481568420000,14552700000
1481654820000,14552700000
1481741220000,14518000000
1481827620000,14478500000
1481914020000,14573900000
1482000420000,14669600000
1482086820000,14655500000
1482173220000,14731000000
1482259620000,14768900000
1482346020000,15275000000
1482432420000,15943100000
1482518820000,16508300000
1482605220000,16502400000
1482691620000,16239000000
1482778020000,16646900000
1482864420000,17133700000
1482950820000,17484400000
1483037220000,17674100000
1483123620000,17708400000
1483210020000,17696800000
1483296420000,18300400000
1483382820000,18814600000
1483469220000,19052700000
1483555620000,21157800000
1483642020000,18333000000
1483728420000,16931500000
1483814820000,16842300000
1483901220000,17001400000
1483987620000,16787800000
1484074020000,17089000000
1484160420000,14717500000
1484246820000,15249300000
1484333220000,15580400000
1484419620000,15702500000
1484506020000,15531600000
1484592420000,15751600000
1484678820000,17049500000
1484765220000,16517600000
1484851620000,16999100000
1484938020000,16975500000
1485024420000,17430600000
1485110820000,17339500000
1485197220000,17442100000
1485283620000,17214000000
1485370020000,17053100000
1485456420000,17324700000
1485542820000,17412600000
1485629220000,17443700000
1485715620000,17435100000
1485802020000,17481300000
1485888420000,18146100000
1485974820000,18526400000
1486061220000,18904300000
1486147620000,19354100000
1486234020000,19670800000
1486320420000,19293400000
1486406820000,19567100000
1486493220000,19946100000
1486579620000,20119900000
1486666020000,18482500000
1486752420000,18488900000
1486838820000,19045000000
1486925220000,18903300000
1487011620000,18748000000
1487098020000,19109300000
1487184420000,19193000000
1487270820000,19612300000
1487357220000,19840500000
1487443620000,20008500000
1487530020000,19851400000
1487616420000,20028900000
1487702820000,20740300000
1487789220000,20980700000
1487875620000,21612600000
1487962020000,21949000000
1488048420000,21500700000
1488134820000,21831100000
1488221220000,22184400000
1488307620000,22324800000
1488394020000,22940500000
1488480420000,23996000000
1488566820000,24209300000
1488653220000,23977300000
1488739620000,24200700000
1488826020000,24404100000
1488912420000,23848100000
1488998820000,22803600000
1489085220000,22932200000
1489171620000,23651100000
1489258020000,23102400000
1489344420000,24225100000
1489430820000,24836500000
1489517220000,25203900000
1489603620000,25788700000
1489690020000,26277500000
1489776420000,25302800000
1489862820000,22494800000
1489949220000,23935900000
1490035620000,24184100000
1490122020000,24893500000
1490208420000,23308200000
1490294820000,23849900000
1490381220000,23562600000
1490467620000,23181100000
1490554020000,23628000000
1490640420000,24373400000
1490726820000,24749500000
1490813220000,24759400000
1490899620000,24869400000
1490986020000,25499900000
1491072420000,25922200000
1491158820000,27581200000
1491245220000,27226900000
1491331620000,26926300000
1491418020000,27142600000
1491504420000,27415600000
1491590820000,27521700000
1491677220000,27956100000
1491763620000,27807300000
1491850020000,27778600000
1491936420000,28122800000
1492022820000,28388000000
1492109220000,28393900000
1492195620000,28250100000
1492282020000,28792100000
1492368420000,28865400000
1492454820000,29031800000
1492541220000,29609100000
1492627620000,29512700000
1492714020000,29622500000
1492800420000,29628600000
1492886820000,29740700000
1492973220000,29632400000
1493059620000,30144700000
1493146020000,30947300000
1493232420000,31791000000
1493318820000,32891100000
1493405220000,33899000000
1493491620000,35447900000
1493578020000,36168400000
1493664420000,37908500000
1493750820000,38582000000
1493837220000,39571900000
1493923620000,44673100000
1494010020000,44770300000
1494096420000,45478700000
1494182820000,47804400000
1494269220000,51390400000
1494355620000,52142700000
1494442020000,52035900000
1494528420000,53876600000
1494614820000,53750400000
1494701220000,53515200000
1494787620000,54548200000
1494874020000,54758400000
1494960420000,57986300000
1495046820000,61819800000
1495133220000,63449300000
1495219620000,66660600000
1495306020000,70444800000
1495392420000,73092900000
1495478820000,79809200000
1495565220000,81720800000
1495651620000,85615800000
1495738020000,85530100000
1495824420000,75055100000
1495910820000,68873300000
1495997220000,71022400000
1496083620000,76916000000
1496170020000,78206400000
1496256420000,80976300000
1496342820000,85356200000
1496429220000,88209200000
1496515620000,90286100000
1496602020000,92867100000
1496688420000,95956100000
1496774820000,100334000000
1496861220000,101091000000
1496947620000,99467800000
1497034020000,104122000000
1497120420000,107520000000
1497206820000,112473000000
1497293220000,106655000000
1497379620000,114338000000
1497466020000,111014000000
1497552420000,97206600000
1497638820000,107820000000
1497725220000,112206000000
1497811620000,110963000000
1497898020000,112502000000
1497984420000,114646000000
1498070820000,111759000000
1498157220000,110569000000
1498243620000,114052000000
1498330020000,110122000000
1498416420000,108052000000
1498502820000,92037800000
1498589220000,92504200000
1498675620000,103654000000
1498762020000,104828000000
1498848420000,102683000000
1498934820000,96215700000
1499021220000,97491600000
1499107620000,101161000000
1499194020000,101338000000
1499280420000,101512000000
1499366820000,100524000000
1499453220000,95752700000
1499539620000,94367800000
1499626020000,94698900000
1499712420000,87737300000
1499798820000,81348600000
1499885220000,86294100000
1499971620000,83327400000
1500058020000,78789600000
1500144420000,73714900000
1500230820000,66252400000
1500317220000,74443500000
1500403620000,84436100000
1500490020000,83719600000
1500576420000,90479500000
1500662820000,92526100000
1500749220000,96024900000
1500835620000,95854000000
1500922020000,94905200000
1501008420000,87057900000
1501094820000,86214200000
1501181220000,88131600000
1501267620000,89781700000
1501354020000,88334300000
1501440420000,89443800000
1501526820000,90968900000
1501613220000,93329200000
1501699620000,100087000000
1501786020000,101141000000
1501872420000,101623000000
1501958820000,112133000000
1502045220000,113045000000
1502131620000,117114000000
1502218020000,121133000000
1502304420000,120875000000
1502390820000,123984000000
1502477220000,127726000000
1502563620000,135103000000
1502650020000,135593000000
1502736420000,139504000000
1502822820000,136318000000
1502909220000,140259000000
1502995620000,141533000000
1503082020000,142739000000
1503168420000,144141000000
1503254820000,145063000000
1503341220000,144470000000
1503427620000,147880000000
1503514020000,152501000000
1503600420000,151655000000
1503686820000,156544000000
1503773220000,155258000000
1503859620000,157754000000
1503946020000,159483000000
1504032420000,164887000000
1504118820000,166420000000
1504205220000,172307000000
1504291620000,176921000000
1504378020000,163986000000
1504464420000,162272000000
1504550820000,144361000000
1504637220000,151909000000
1504723620000,162980000000
1504810020000,163097000000
1504896420000,148685000000
1504982820000,144363000000
1505069220000,146059000000
1505155620000,145871000000
1505242020000,142677000000
1505328420000,136827000000
1505414820000,114723000000
1505501220000,120387000000
1505587620000,124627000000
1505674020000,124496000000
1505760420000,138008000000
1505846820000,137917000000
1505933220000,137489000000
1506019620000,126645000000
1506106020000,122906000000
1506192420000,130363000000
1506278820000,128782000000
1506365220000,135903000000
1506451620000,136394000000
1506538020000,144014000000
1506624420000,144081000000
1506710820000,142450000000
1506797220000,147653000000
1506883620000,146687000000
1506970020000,148083000000
1507056420000,145193000000
1507142820000,142345000000
1507229220000,146317000000
1507315620000,147453000000
1507402020000,148000000000
1507488420000,151710000000
1507574820000,150844000000
1507661220000,155284000000
1507747620000,155363000000
1507834020000,163186000000
1507920420000,173138000000
1508006820000,174893000000
1508093220000,169301000000
1508179620000,174264000000
1508266020000,171799000000
1508352420000,163964000000
1508438820000,169376000000
1508525220000,173934000000
1508611620000,172648000000
1508698020000,171448000000
1508784420000,166362000000
1508870820000,170466000000
1508957220000,165628000000
1509043620000,170714000000
1509130020000,168276000000
1509216420000,169061000000
1509302820000,175649000000
1509389220000,177891000000
1509475620000,182076000000
1509562020000,184439000000
1509648420000,189786000000
1509734820000,199558000000
1509821220000,198792000000
1509907620000,200891000000
1509994020000,195368000000
1510080420000,196217000000
1510166820000,202886000000
1510253220000,207793000000
1510339620000,194057000000
1510426020000,198675000000
1510512420000,196702000000
1510598820000,201643000000
1510685220000,207562000000
1510771620000,218531000000
1510858020000,225211000000
1510944420000,229034000000
1511030820000,232183000000
1511117220000,236489000000
1511203620000,242959000000
1511290020000,244635000000
1511376420000,244788000000
1511462820000,256227000000
1511549220000,263536000000
1511635620000,273882000000
1511722020000,293390000000
1511808420000,300173000000
1511894820000,311789000000
1511981220000,323958000000
1512067620000,290078000000
1512154020000,319091000000
1512240420000,329692000000
1512326820000,350040000000
1512413220000,339256000000
1512499620000,356054000000
1512586020000,375989000000
1512672420000,426798000000
1512758820000,422940000000
1512845220000,405471000000
1512931620000,412434000000
1513018020000,447828000000
1513104420000,490715000000
1513190820000,476303000000
1513277220000,516146000000
1513363620000,537736000000
1513450020000,563952000000
1513536420000,588072000000
1513622820000,598960000000
1513709220000,630369000000
1513795620000,628144000000
1513882020000,596880000000
1513968420000,507310000000
1514054820000,585517000000
1514141220000,506609000000
1514227620000,556941000000
1514314020000,591603000000
1514400420000,589367000000
1514486820000,553055000000
1514573220000,604809000000
1514659620000,566261000000
1514746020000,610112000000
1514832420000,598529000000
1514918820000,665177000000
1515005220000,719881000000
1515091620000,768693000000
1515178020000,768051000000
1515264420000,795832000000
1515350820000,813871000000
1515437220000,741620000000
1515523620000,749422000000
1515610020000,728024000000
1515696420000,702805000000
1515782820000,698650000000
1515869220000,749729000000
1515955620000,699172000000
1516042020000,707895000000
1516128420000,539648000000
1516214820000,453814000000
1516301220000,582523000000
1516387620000,557363000000
1516474020000,636917000000
1516560420000,553078000000
1516646820000,517411000000
1516733220000,543328000000
1516819620000,542039000000
1516906020000,550382000000
1516992420000,540757000000
1517078820000,560917000000
1517165220000,589094000000
1517251620000,572028000000
1517338020000,502226000000
1517424420000,507377000000
1517510820000,454752000000
1517597220000,414168000000
1517683620000,449190000000
1517770020000,403420000000
1517856420000,332993000000
1517942820000,340319000000
1518029220000,391949000000
1518115620000,386355000000
1518202020000,419756000000
1518288420000,411253000000
1518374820000,406534000000
1518461220000,423629000000
1518547620000,419773000000
1518634020000,452029000000
1518720420000,477534000000
1518806820000,476846000000
1518893220000,505725000000
1518979620000,495144000000
1519066020000,500661000000
1519152420000,510039000000
1519238820000,463162000000
1519325220000,431355000000
1519411620000,449013000000
1519498020000,428113000000
1519584420000,421530000000
1519670820000,448216000000
1519757220000,457500000000
1519843620000,448144000000
1519930020000,459285000000
1520016420000,453145000000
1520102820000,464285000000
1520189220000,463897000000
1520275620000,471972000000
1520362020000,442347000000
1520448420000,398950000000
1520534820000,384115000000
1520621220000,367283000000
1520707620000,374294000000
1520794020000,390880000000
1520880420000,374758000000
1520966820000,369547000000
1521053220000,335743000000
1521139620000,323467000000
1521226020000,338961000000
1521312420000,312291000000
1521398820000,287223000000
1521485220000,322774000000
1521571620000,343093000000
1521658020000,345775000000
1521744420000,333709000000
1521830820000,330971000000
1521917220000,341381000000
1522003620000,333049000000
1522090020000,301573000000
1522176420000,299823000000
1522262820000,300350000000
1522349220000,278462000000
1522435620000,254848000000
1522522020000,268063000000
1522608420000,254022000000
1522694820000,262155000000
1522727220000,268123000000
