timestamp,volume
1430851620000,25817600
1430938020000,19535500
1431024420000,42633000
1431110820000,33293400
1431197220000,24067700
1431283620000,17732400
1431370020000,21088100
1431456420000,23712300
1431542820000,20461100
1431629220000,33451100
1431715620000,21068400
1431802020000,13787800
1431888420000,12556400
1431974820000,16540400
1432061220000,21746100
1432147620000,18556100
1432234020000,22468500
1432320420000,35444800
1432406820000,25496100
1432493220000,19964300
1432579620000,22020100
1432666020000,24055700
1432752420000,28491500
1432838820000,25093000
1432925220000,26062900
1433011620000,23005000
1433098020000,19735500
1433184420000,32549200
1433270820000,31044800
1433357220000,23619400
1433443620000,20106300
1433530020000,25449200
1433616420000,17281200
1433702820000,18784000
1433789220000,27367600
1433875620000,34327600
1433962020000,23360200
1434048420000,21699000
1434134820000,19232400
1434221220000,18933700
1434307620000,23372100
1434394020000,24971700
1434480420000,53250300
1434566820000,70395700
1434653220000,48098500
1434739620000,37331500
1434826020000,33505900
1434912420000,30914300
1434998820000,37976000
1435085220000,22972000
1435171620000,27011600
1435258020000,25336300
1435344420000,19456100
1435430820000,25741900
1435517220000,26622500
1435603620000,46927800
1435690020000,70184500
1435776420000,41463400
1435862820000,34329500
1435949220000,27353300
1436035620000,21778400
1436122020000,44315500
1436208420000,89608600
1436294820000,54972300
1436381220000,63837300
1436467620000,85056900
1436554020000,167595000
1436640420000,93274700
1436726820000,81107000
1436813220000,80345100
1436899620000,43292600
1436986020000,35932500
1437072420000,70632100
1437158820000,44717200
1437245220000,38973000
1437331620000,20852100
1437418020000,29588200
1437504420000,29868900
1437590820000,26500300
1437677220000,23551400
1437763620000,46971200
1437850020000,42545300
1437936420000,26682400
1438022820000,30409600
1438109220000,45688000
1438195620000,34511400
1438282020000,30402000
1438368420000,30187400
1438454820000,28628900
1438541220000,25508300
1438627620000,28938000
1438714020000,28043700
1438800420000,24252300
1438886820000,25801000
1438973220000,56059200
1439059620000,73852400
1439146020000,63417200
1439232420000,26448200
1439318820000,27194700
1439405220000,37180200
1439491620000,34087900
1439578020000,39456400
1439664420000,23569100
1439750820000,38959200
1439837220000,28813900
1439923620000,29593500
1440010020000,89533700
1440096420000,48228800
1440182820000,31220300
1440269220000,24981900
1440355620000,28505400
1440442020000,61046900
1440528420000,79475100
1440614820000,47839900
1440701220000,28199000
1440787620000,39117100
1440874020000,23717100
1440960420000,24938500
1441046820000,26533000
1441133220000,25344600
1441219620000,23846000
1441306020000,22851400
1441392420000,24272500
1441478820000,24300500
1441565220000,33174300
1441651620000,26847900
1441738020000,32147100
1441824420000,30235900
1441910820000,26465800
1441997220000,24907000
1442083620000,21539900
1442170020000,20804900
1442256420000,26230200
1442342820000,24145100
1442429220000,24404900
1442515620000,24742200
1442602020000,25527000
1442688420000,17878500
1442774820000,17430900
1442861220000,23705500
1442947620000,30124000
1443034020000,21793200
1443120420000,27887800
1443206820000,29341600
1443293220000,16177000
1443379620000,14075300
1443466020000,30127600
1443552420000,31211700
1443638820000,25919900
1443725220000,23457400
1443811620000,22905000
1443898020000,19402400
1443984420000,15239300
1444070820000,22305500
1444157220000,31635400
1444243620000,25163800
1444330020000,23404100
1444416420000,22366200
1444502820000,20161400
1444589220000,16321000
1444675620000,23403600
1444762020000,31526900
1444848420000,31536100
